setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0975_conventional,ci_0025_robust,ci_0975_robust,ci_0025_bias_corrected,ci_0975_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates
distance_intent2treat_explained_subrule,rdflex_local_linear,0.5572843551635742,,-0.057980637805693735,-0.05704845798819176,-0.05704845798819176,0.009549510102915415,0.009549510102915415,0.011617809214523649,-0.07669733367740933,-0.03926394193397814,-0.0798189456279157,-0.034277970348467836,-0.07576515385990736,-0.03833176211647617,74,3519764357,False,True,True,distance,[]
boundarypoint,rdflex_global_linear,0.004178285598754883,Matrix is not positive definite,,,,,,,,,,,,,40,2060718594,True,True,False,boundarypoint,[]
boundarymindist_intent2treat_explained,oracle_kernel,46.671308517456055,,-0.06489819233555519,,,,,,,,,,,,58,2773118945,False,True,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_global_linear,1.2312169075012207,,-0.05631939794535379,-0.04763417658407966,-0.04763417658407966,0.013394486917613998,0.013394486917613998,0.016623874883860777,-0.08257210989527014,-0.03006668599543743,-0.08021637263994676,-0.015051980528212563,-0.07388688853399603,-0.0213814646341633,71,2835651271,True,True,False,distance,[]
distance_fuzzy_explained,rdflex_stacking_lgbm,63.72794795036316,,-0.06916936253194088,-0.06981684924507162,-0.06981684924507162,0.015565986594467805,0.015565986594467805,0.017936238567395638,-0.09967813564093106,-0.0386605894229507,-0.10497123085528537,-0.03466246763485787,-0.1003256223540618,-0.039308076136081435,53,1722995083,True,True,False,distance,[]
boundarymindist_intent2treat_explained,rdrobust,1.4342808723449707,,-0.04496367602553375,-0.04320291550337029,-0.04320291550337029,0.011113526004587843,0.012413982506823257,0.011113526004587843,-0.06674578673577525,-0.023181565315292255,-0.06753387412145413,-0.01887195688528645,-0.06498502621361178,-0.021420804793128797,46,606924150,False,True,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,rdrobust,2.0503242015838623,,-0.040490767605374255,-0.035779715709434896,-0.035779715709434896,0.0035714457862912616,0.00583808591452097,0.0035714457862912616,-0.04749067271924246,-0.03349086249150605,-0.04722215384054658,-0.024337277578323213,-0.042779620823303104,-0.02877981059556669,75,1198695184,False,True,False,yieldimprovement,[]
distance_fuzzy_explained,oracle_neighbour,5.364418029785156e-05,,-0.11016046000449897,,,,,,,,,,,,27,4285362377,True,True,False,distance,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4934237003326416,,-0.0810977753190264,-0.08890098027036761,-0.08890098027036761,0.006466379323245666,0.006466379323245666,0.010127613298211123,-0.09377164590296239,-0.06842390473509041,-0.10875073758421032,-0.0690512229565249,-0.1015748508543036,-0.07622710968643162,98,193035875,True,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_lgbm,5.810210227966309,,-0.06858163226208404,-0.0704782892315026,-0.0704782892315026,0.029923908133995647,0.029923908133995647,0.035193871158262294,-0.12723141448140068,-0.0099318500427674,-0.13945700917823967,-0.0014995692847655367,-0.12912807145081923,-0.011828507012185956,14,2740623656,True,False,False,boundarymindist,[]
distance_intent2treat_explained_subrule,rdflex_lgbm,2.5716845989227295,,-0.06213576826880682,-0.05823016398215888,-0.05823016398215888,0.012385239699376337,0.012385239699376337,0.015184543414740969,-0.08641039201948013,-0.03786114451813351,-0.08799132219673603,-0.028469005767581736,-0.0825047877328322,-0.03395554023148557,67,1017245192,False,True,True,distance,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.06104469299316406,Matrix is not positive definite,,,,,,,,,,,,,35,2617095959,False,True,True,yieldimprovement,[]
boundarypoint,oracle_kernel,34.879881858825684,,-0.036174871177291366,,,,,,,,,,,,93,736000891,True,True,False,boundarypoint,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.545673131942749,,-0.06403769207116922,-0.05793384140156685,-0.05793384140156685,0.032674974691298445,0.032674974691298445,0.038025621786107536,-0.12807946566187195,4.081519533502553e-06,-0.13246269059207927,0.01659500778894557,-0.12197561499226957,0.00610793218913587,77,2705478053,True,False,False,boundarymindist,[]
boundarypoint,rdflex_lgbm,0.004272937774658203,Matrix is not positive definite,,,,,,,,,,,,,1,3629568596,True,True,False,boundarypoint,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.581294298171997,,-0.06252630902394589,-0.06041457922873469,-0.06041457922873469,0.0237680493443883,0.0237680493443883,0.02822382524984316,-0.10911082972171779,-0.015941788326173982,-0.11573226022437948,-0.005096898233089897,-0.1069990999265066,-0.01383005853096278,59,3702412287,True,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4989099502563477,,-0.07861802306036805,-0.08187931020731037,-0.08187931020731037,0.006207433374104645,0.006207433374104645,0.009798970980159697,-0.0907843689100451,-0.06645167721069101,-0.10108494041397653,-0.06267368000064422,-0.09404565605698742,-0.06971296435763333,88,1812863563,True,True,False,yieldimprovement,[]
boundarypoint,rdflex_stacking_lgbm,0.004332065582275391,Matrix is not positive definite,,,,,,,,,,,,,60,1158630380,True,True,False,boundarypoint,[]
distance_fuzzy_explained,rdflex_stacking_lgbm,63.52675676345825,,-0.0450958903894069,-0.041785927775443696,-0.041785927775443696,0.015222845111792562,0.015222845111792562,0.017544238088199694,-0.07493211855075194,-0.015259662228061868,-0.07617200256451095,-0.007399852986376444,-0.07162215593678872,-0.011949699614098662,50,952497169,True,True,False,distance,[]
distance_intent2treat_explained_subrule,rdflex_lgbm,2.565521240234375,,-0.06977896784622963,-0.07523784099716883,-0.07523784099716883,0.011750440018064233,0.011750440018064233,0.01415614975883051,-0.09280940708413371,-0.04674852860832555,-0.102983384684232,-0.047492297310105666,-0.09826828023507292,-0.052207401759264756,73,2210222696,False,True,True,distance,[]
yieldimprovement_intent2treat_explained,rdrobust,1.9541702270507812,,-0.032238002705864445,-0.022817460963349655,-0.022817460963349655,0.0036931498509221185,0.006265627040977233,0.0036931498509221185,-0.039476443403181266,-0.024999562008547624,-0.035097864304225304,-0.010537057622474009,-0.030055901660666476,-0.015579020266032834,52,1471467827,False,True,False,yieldimprovement,[]
boundarypoint,rdflex_stacking_lgbm,0.004309177398681641,Matrix is not positive definite,,,,,,,,,,,,,20,2514021257,True,True,False,boundarypoint,[]
yieldimprovement_fuzzy_explained,rdrobust,2.106398344039917,,-0.0654110599095797,-0.07240905676819337,-0.07240905676819337,0.0065336725928414946,0.010287961535316555,0.0065336725928414946,-0.07821682287832546,-0.052605296940833934,-0.09257309085174723,-0.05224502268463952,-0.08521481973693913,-0.05960329379944761,26,3009756611,True,True,False,yieldimprovement,[]
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.3391742706298828,,-0.0761018675679755,-0.07604234541421356,-0.07604234541421356,0.0051997787080090875,0.008409241889860284,0.0051997787080090875,-0.08629324656325153,-0.06591048857269947,-0.09252415665562526,-0.05956053417280187,-0.08623372440948959,-0.06585096641893753,75,1198695184,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.003429412841796875,Matrix is not positive definite,,,,,,,,,,,,,45,2435261987,False,True,True,yieldimprovement,[]
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.911524772644043,,-0.027606259642820218,-0.03200902187740989,-0.03200902187740989,0.009974610388227997,0.009974610388227997,0.011968079807516907,-0.04715613676356618,-0.00805638252207426,-0.05546602726424409,-0.008552016490575694,-0.051558898998155855,-0.012459144756663935,51,3500072816,False,False,False,boundarymindist,[]
distance_intent2treat_explained_subrule,oracle_kernel,0.3549790382385254,,-0.08898478759954508,,,,,,,,,,,,27,4285362377,False,True,True,distance,[]
boundarymindist_intent2treat_explained,rdrobust,1.617767095565796,,-0.06489170753647819,-0.0642136420863253,-0.0642136420863253,0.013169349673519274,0.015193619019723253,0.013169349673519274,-0.09070315859639028,-0.03908025647656609,-0.09399258815980563,-0.03443469601284496,-0.09002509314623738,-0.0384021910264132,31,157957547,False,True,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.06333398818969727,Matrix is not positive definite,,,,,,,,,,,,,97,2652205589,False,True,True,yieldimprovement,[]
distance_fuzzy_explained,rdrobustnocovs,0.1882772445678711,,-0.06589462215731527,-0.06982093924261784,-0.06982093924261784,0.01598150992982933,0.019433064825886,0.01598150992982933,-0.09721780603835001,-0.03457143827628054,-0.10790904641058653,-0.03173283207464915,-0.10114412312365256,-0.03849775536158311,43,1984094112,True,True,False,distance,[]
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.0283150672912598,,-0.04884905421306663,-0.04672264187755149,-0.04672264187755149,0.003803048576446537,0.003803048576446537,0.006286588983299277,-0.05630289245435816,-0.0413952159717751,-0.05904412987042435,-0.03440115388467863,-0.054176480118843025,-0.03926880363625996,89,73930389,False,True,False,yieldimprovement,[]
distance_fuzzy_explained,rdflex_global_linear,1.2156550884246826,,-0.06635058579026464,-0.06444267864540137,-0.06444267864540137,0.011639275062059416,0.011639275062059416,0.01324009114507024,-0.0891631457180563,-0.043538025862472976,-0.09039278044176673,-0.03849257684903602,-0.08725523857319303,-0.041630118717609715,77,2705478053,True,True,False,distance,[]
boundarymindist_intent2treat_unexplained,oracle_kernel,50.97270107269287,,-0.07297004303554439,,,,,,,,,,,,8,153842668,False,False,False,boundarymindist,[]
distance_intent2treat_explained,oracle_neighbour,5.269050598144531e-05,,-0.11107902774569445,,,,,,,,,,,,97,2652205589,False,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_lgbm,3.0665225982666016,,-0.04799059093796421,-0.053611591252575995,-0.053611591252575995,0.013384690328199672,0.013384690328199672,0.014823095859239861,-0.07422410192545717,-0.02175707995047126,-0.08266432527607093,-0.02455885722908106,-0.07984510224006895,-0.02737808026508304,86,2149385988,False,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,oracle_neighbour,4.00543212890625e-05,,-0.08333333333333337,,,,,,,,,,,,39,769159380,True,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4905178546905518,,-0.08253633899414438,-0.08200026530854895,-0.08200026530854895,0.005985245947973697,0.005985245947973697,0.00987845187831909,-0.09426720549078713,-0.07080547249750163,-0.10136167521306641,-0.0626388554040315,-0.09373113180519169,-0.07026939881190622,1,3629568596,True,True,False,yieldimprovement,[]
distance_fuzzy_explained,oracle_kernel,0.7897441387176514,,-0.05541882526733659,,,,,,,,,,,,40,2060718594,True,True,False,distance,[]
distance_fuzzy_explained,rdflex_lgbm,5.365693807601929,,-0.07705405175068163,-0.0773362262030507,-0.0773362262030507,0.01576241764297906,0.01576241764297906,0.019019532031743846,-0.10794782264019931,-0.046160280861163944,-0.11461382398807456,-0.040058628418026834,-0.10822999709256838,-0.04644245531353301,61,1498151398,True,True,False,distance,[]
distance_fuzzy_explained,rdrobustnocovs,0.14186477661132812,,-0.02864145596415372,-0.023072604438100254,-0.023072604438100254,0.01873741482553258,0.02146899101279573,0.01873741482553258,-0.06536611418558444,0.008083202257277003,-0.06515105360759399,0.019005844731393474,-0.059797262659530975,0.013652053783330467,65,2429958661,True,True,False,distance,[]
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,47.11009979248047,,-0.03285915785474138,-0.03312834145464397,-0.03312834145464397,0.0036552114226428294,0.0036552114226428294,0.0056805015598774015,-0.04002324059900074,-0.025695075110482024,-0.04426191992612727,-0.021994762983160665,-0.040292424198903325,-0.02596425871038461,24,671807080,False,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_global_linear,1.4717464447021484,,-0.0675447214844135,-0.06696467616397131,-0.06696467616397131,0.07613579685854438,0.07613579685854438,0.08895146310374784,-0.21676814126141825,0.08167869829259126,-0.2413063402194605,0.1073769878915179,-0.21618809594097607,0.08225874361303345,68,679280932,True,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_local_linear,0.003692150115966797,Matrix is not positive definite,,,,,,,,,,,,,96,52000052,False,True,True,yieldimprovement,[]
boundarymindist_intent2treat_explained,oracle_kernel,31.426029682159424,,-0.0664901272659895,,,,,,,,,,,,20,2514021257,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,rdrobust,1.7589354515075684,,-0.03401121885082258,-0.03785582888078831,-0.03785582888078831,0.009368135645969451,0.010330509696345894,0.009368135645969451,-0.052372427319208575,-0.015650010382436585,-0.058103255827568076,-0.01760840193400855,-0.05621703734917431,-0.019494620412402314,91,1334706736,False,False,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_stacking_lgbm,64.4397177696228,,-0.04197681445120739,-0.0386482103608672,-0.0386482103608672,0.013780423392286807,0.013780423392286807,0.015387512367805011,-0.06898594799180281,-0.014967680910611972,-0.06880718041342967,-0.008489240308304728,-0.06565734390146262,-0.01163907682027178,58,2773118945,True,True,False,distance,[]
yieldimprovement_fuzzy_explained,rdflex_global_linear,1.442366600036621,,-0.06943224485288622,-0.07300443547248386,-0.07300443547248386,0.005886724340208217,0.005886724340208217,0.009732856912749437,-0.08097001254660964,-0.05789447715916281,-0.09208048448815445,-0.05392838645681327,-0.08454220316620728,-0.06146666777876045,30,1780071613,True,True,False,yieldimprovement,[]
distance_fuzzy_explained,rdflex_global_linear,1.2236824035644531,,-0.05303717666724378,-0.05047146410108795,-0.05047146410108795,0.01549551307901953,0.01549551307901953,0.01668850887699395,-0.08340782422409142,-0.02266652911039614,-0.08318034045567307,-0.01776258774650282,-0.08084211165793559,-0.020100816544240313,93,736000891,True,True,False,distance,[]
distance_fuzzy_explained,oracle_neighbour,5.435943603515625e-05,,-0.10908966009946963,,,,,,,,,,,,35,2617095959,True,True,False,distance,[]
distance_fuzzy_explained,rdflex_stacking_lgbm,64.36806297302246,,-0.029860630608234753,-0.02637948543498626,-0.02637948543498626,0.013353016731864554,0.013353016731864554,0.015670540099469055,-0.05603206248765001,-0.003689198728819492,-0.05709317964823632,0.004334208778263803,-0.05255091731440152,-0.00020805355557099864,37,29749431,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,oracle_neighbour,4.5299530029296875e-05,,-0.03821678821678798,,,,,,,,,,,,40,2060718594,True,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0036928653717041016,Matrix is not positive definite,,,,,,,,,,,,,53,1722995083,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.003665924072265625,Matrix is not positive definite,,,,,,,,,,,,,0,3182414962,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,oracle_neighbour,5.1021575927734375e-05,,-0.04884991153165641,,,,,,,,,,,,3,691374161,False,True,True,yieldimprovement,[]
distance_intent2treat_explained,rdflex_stacking_lgbm,45.800846338272095,,-0.02785166073250333,-0.024614491797297577,-0.024614491797297577,0.009390018765534797,0.009390018765534797,0.01089248213092299,-0.046255759327106793,-0.009447562137899868,-0.045963364476152735,-0.0032656191184424165,-0.043018590391901035,-0.0062103932026941165,89,73930389,False,True,False,distance,[]
boundarymindist_fuzzy_unexplained,oracle_kernel,49.016472578048706,,-0.06583288687598005,,,,,,,,,,,,36,2091329539,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.31252217292785645,,-0.0329522048229743,-0.033058005328093325,-0.033058005328093325,0.02415249378771992,0.024207033069670408,0.02415249378771992,-0.08029022278373274,0.014385813137784143,-0.0805029183172174,0.014386907661030741,-0.08039602328885176,0.014280012632665116,65,2429958661,True,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdrobust,2.0121052265167236,,-0.054653442147128146,-0.04787320743263855,-0.04787320743263855,0.0056857044594568465,0.009597184346614147,0.0056857044594568465,-0.06579721811440234,-0.043509666179853954,-0.06668334310499385,-0.029063071760283252,-0.059016983399912744,-0.03672943146536436,46,606924150,True,True,False,yieldimprovement,[]
