setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0025_robust,ci_0025_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates,ci_0975_conventional,ci_0975_robust,ci_0975_bias_corrected
boundarypoint,rdflex_stacking_lgbm,17.96260380744934,,0.5717597729916097,0.5593557103216479,0.5593557103216479,0.3278321062122707,0.3278321062122707,0.34069054744750576,-0.07077934816035059,-0.10838549254869789,-0.08318341083031244,19,65668574,True,True,False,boundarypoint,[],1.2142988941435702,1.2270969131919935,1.2018948314736082
boundarymindist_intent2treat_unexplained,oracle_kernel,1.7333500385284424,,0.13457307652288278,,,,,,,,,58,2773118945,False,False,False,boundarymindist,[],,,
distance_fuzzy_explained,rdflex_stacking_lgbm,18.791391372680664,,0.12367645997560041,0.1274109541755829,0.1274109541755829,0.04141916706146053,0.04141916706146053,0.048409059553434906,0.04249638426549006,0.03253094092539585,0.04623087846547255,2,461025354,True,True,False,distance,[],0.20485653568571077,0.22229096742576995,0.20859102988569325
boundarymindist_intent2treat_explained,rdflex_global_linear,0.45739006996154785,,0.045671438791394854,0.027618712210443458,0.027618712210443458,0.05574191902538777,0.05574191902538777,0.06466266853030189,-0.06358071492751322,-0.0991177892531998,-0.0816334415084646,31,157957547,False,True,False,boundarymindist,[],0.1549235925103029,0.15435521367408672,0.13687086592935152
boundarymindist_intent2treat_explained,rdrobustnocovs,0.023779630661010742,,0.10856800896046936,0.09807853971262281,0.09807853971262281,0.046978172209642725,0.05437737704927706,0.046978172209642725,0.016492483370049174,-0.008499160877715142,0.006003014122202624,88,1812863563,False,True,False,boundarymindist,[],0.20064353455088957,0.20465624030296076,0.19015406530304302
distance_intent2treat_explained_subrule,rdflex_global_linear,0.4334402084350586,,0.0040410344236753715,-0.02781818077833384,-0.02781818077833384,0.062482554120152044,0.062482554120152044,0.08818471780799163,-0.1184225213138974,-0.20065705166882536,-0.1502817365159066,53,1722995083,False,True,True,distance,[],0.12650459016124815,0.14502069011215768,0.09464537495923893
boundarymindist_intent2treat_explained,rdflex_lgbm,2.1584534645080566,,0.12615935211171103,0.11878110018063237,0.11878110018063237,0.03971883652158001,0.03971883652158001,0.04781861266390722,0.048311863021580054,0.02505834156870329,0.04093361109050139,70,1069158761,False,True,False,boundarymindist,[],0.204006841201842,0.21250385879256145,0.19662858927076335
boundarypoint,rdrobustnocovs,0.017037153244018555,Matrix is not positive definite,,,,,,,,,,54,3470423038,True,True,False,boundarypoint,[],,,
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.015773534774780273,,0.12789815768701354,0.1512257660123536,0.1512257660123536,0.08686162740894382,0.10132249081901905,0.08686162740894382,-0.042347503673053566,-0.047362666816814,-0.019019895347713506,89,73930389,True,True,False,yieldimprovement,[],0.29814381904708065,0.3498141988415212,0.32147142737242074
yieldimprovement_fuzzy_explained,rdflex_stacking_lgbm,18.927102088928223,,0.024386350652682,0.028062268707761618,0.028062268707761618,0.05058889248126565,0.05058889248126565,0.05914773627699508,-0.0747660566283678,-0.08786516416222197,-0.07109013857328819,39,769159380,True,True,False,yieldimprovement,[],0.12353875793373181,0.1439897015777452,0.12721467598881142
distance_intent2treat_explained_subrule,rdrobust,0.0400693416595459,,0.1530584135291002,0.22250406245480245,0.22250406245480245,0.1295578650547335,0.21513048611157343,0.1295578650547335,-0.10087033589207789,-0.19914394230047575,-0.03142468696637565,77,2705478053,False,True,True,distance,[],0.4069871629502783,0.6441520672100807,0.4764328118759805
boundarymindist_fuzzy_unexplained,rdflex_local_linear,0.767796516418457,,0.17926506673096318,0.16452395260519642,0.16452395260519642,0.0974398113254802,0.0974398113254802,0.11450296433772764,-0.011713454127356082,-0.05989773361982395,-0.02645456825312284,80,3170441909,True,False,False,boundarymindist,[],0.37024358758928244,0.3889456388302168,0.3555024734635157
distance_intent2treat_explained_subrule,rdrobustnocovs,0.008797883987426758,,0.15023261303157187,0.2120837548370974,0.2120837548370974,0.14094269844900503,0.2200584804486775,0.14094269844900503,-0.12600999981236732,-0.21922294133492215,-0.06415885800684179,61,1498151398,False,True,True,distance,[],0.42647522587551107,0.643390451009117,0.4883263676810366
boundarymindist_fuzzy_unexplained,rdflex_lgbm,3.463559627532959,,0.1325421762612507,0.11607358953859599,0.11607358953859599,0.053876968842192535,0.053876968842192535,0.06332857217547659,0.02694525773436668,-0.008048131117683502,0.010476671011711972,10,1959717888,True,False,False,boundarymindist,[],0.23813909478813472,0.2401953101948755,0.22167050806548
distance_intent2treat_explained_subrule,oracle_kernel,0.7808918952941895,,0.09800808113542864,,,,,,,,,58,2773118945,False,True,True,distance,[],,,
yieldimprovement_fuzzy_explained,oracle_neighbour,2.5272369384765625e-05,,0.24,,,,,,,,,44,1760751290,True,True,False,yieldimprovement,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0,cutoff out of score range,,,,,,,,,,59,3702412287,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained,oracle_kernel,1.2848412990570068,,0.10874159928665163,,,,,,,,,36,2091329539,False,True,False,distance,[],,,
boundarymindist_fuzzy_unexplained,rdflex_local_linear,0.7869002819061279,,0.09963550863681973,0.06413213774818553,0.06413213774818553,0.07593653352442002,0.07593653352442002,0.08577713170324916,-0.04919736218186192,-0.10398795108733168,-0.08470073307049612,27,4285362377,True,False,False,boundarymindist,[],0.24846837945550138,0.23225222658370276,0.21296500856686718
distance_intent2treat_explained,rdflex_lgbm,2.276777744293213,,0.08589906303228224,0.07971943310736228,0.07971943310736228,0.033241255748825936,0.033241255748825936,0.04128174960829797,0.020747398963698385,-0.001191309343702221,0.01456776903877842,31,157957547,False,True,False,distance,[],0.1510507271008661,0.1606301755584268,0.14487109717594615
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.001764535903930664,Matrix is not positive definite,,,,,,,,,,22,1572183024,False,True,True,yieldimprovement,[],,,
boundarymindist_fuzzy_unexplained,rdflex_local_linear,0.788578987121582,,0.3162326562309884,0.3380742840019936,0.3380742840019936,0.1075937652329808,0.1075937652329808,0.12348341794114939,0.10535275141328823,0.09605123214943362,0.1271943791842934,66,3474168509,True,False,False,boundarymindist,[],0.5271125610486885,0.5800973358545536,0.5489541888196937
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.02031874656677246,,-0.02618991645777946,-0.05283644871565374,-0.05283644871565374,0.0599982304857554,0.07001685817351322,0.0599982304857554,-0.14378428734599316,-0.19006696904638856,-0.17043081960386744,22,1572183024,False,False,False,boundarymindist,[],0.09140445443043424,0.08439407161508108,0.06475792217255996
boundarymindist_fuzzy_unexplained,oracle_kernel,2.044236660003662,,0.06372302163756613,,,,,,,,,78,941831014,True,False,False,boundarymindist,[],,,
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,7.1873204708099365,,0.03254316074862313,0.06555828503885434,0.06555828503885434,0.0892168661984022,0.0892168661984022,0.1272096465029566,-0.14231868381377413,-0.18376804059301222,-0.10930355952354291,21,1091097415,False,True,True,distance,[],0.20740500531102038,0.31488461067072093,0.2404201296012516
distance_intent2treat_explained,rdflex_stacking_lgbm,11.348334312438965,,0.04321997514539448,0.04775258333993518,0.04775258333993518,0.04057792599461032,0.04057792599461032,0.04847899593293959,-0.036311298371373396,-0.04726450269529017,-0.0317786901768327,83,2328904255,False,True,False,distance,[],0.12275124866216236,0.14276966937516053,0.12728385685670307
distance_intent2treat_explained,rdflex_global_linear,0.4847559928894043,,0.08100832024138517,0.08170989496167501,0.08170989496167501,0.03865362885345882,0.03865362885345882,0.04834724456580588,0.005248599816827626,-0.013048963139054362,0.005950174537117464,55,872572239,False,True,False,distance,[],0.15676804066594272,0.1764687530624044,0.15746961538623255
distance_intent2treat_explained_subrule,oracle_neighbour,2.4318695068359375e-05,,0.14166666666666672,,,,,,,,,20,2514021257,False,True,True,distance,[],,,
boundarymindist_intent2treat_unexplained,rdflex_lgbm,2.062544822692871,,0.049493000693495756,0.035237367657902606,0.035237367657902606,0.05079509238145491,0.05079509238145491,0.06016289926277732,-0.05006355096554076,-0.0826797481026523,-0.0643191840011339,96,52000052,False,False,False,boundarymindist,[],0.14904955235253226,0.15315448341845753,0.13479391931693913
yieldimprovement_intent2treat_explained_subrule,oracle_neighbour,2.9325485229492188e-05,,0.25,,,,,,,,,14,2740623656,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.4667479991912842,,0.03986411994297678,0.02819786844924111,0.02819786844924111,0.048333234539661596,0.048333234539661596,0.057233816751804105,-0.05486727901108732,-0.08397835108206014,-0.066533530504823,8,153842668,False,False,False,boundarymindist,[],0.13459551889704088,0.14037408798054238,0.1229292674033052
yieldimprovement_intent2treat_explained_subrule,oracle_neighbour,0.0,cutoff out of score range,,,,,,,,,,76,2402925254,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained_subrule,rdflex_local_linear,0.0018434524536132812,Matrix is not positive definite,,,,,,,,,,71,2835651271,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.0016760826110839844,Matrix is not positive definite,,,,,,,,,,79,2058108915,False,True,True,yieldimprovement,[],,,
yieldimprovement_fuzzy_explained,rdflex_global_linear,0.660576581954956,,0.14263108961055193,0.15059568474039817,0.15059568474039817,0.06281784446595826,0.06281784446595826,0.07607436925498051,0.01951037687083501,0.0014926608540351827,0.027474972000681247,71,2835651271,True,True,False,yieldimprovement,[],0.26575180235026885,0.2996987086267612,0.2737163974801151
yieldimprovement_fuzzy_explained,rdflex_local_linear,0.7745411396026611,,-0.23000108245417833,-0.4459411440735894,-0.4459411440735894,1.011816006384443,1.011816006384443,1.0834645859720728,-2.213124013948836,-2.5694927111034533,-2.429064075568247,86,2149385988,True,True,False,yieldimprovement,[],1.7531218490404794,1.6776104229562745,1.5371817874210683
boundarymindist_intent2treat_unexplained,rdflex_lgbm,2.0706043243408203,,0.0030919530528148408,-0.02047706179122724,-0.02047706179122724,0.09344134638169217,0.09344134638169217,0.11209905561539825,-0.18004972052223392,-0.2401871734983603,-0.203618735366276,18,214521254,False,False,False,boundarymindist,[],0.1862336266278636,0.19923304991590582,0.16266461178382152
distance_fuzzy_explained,oracle_neighbour,2.4318695068359375e-05,,0.02066666666666661,,,,,,,,,34,3216405119,True,True,False,distance,[],,,
distance_intent2treat_explained_subrule,rdflex_global_linear,0.4417445659637451,,0.1911820362069626,0.2551902875405021,0.2551902875405021,0.07611958592977817,0.07611958592977817,0.12353183255429463,0.04199038926649554,0.01307234478985203,0.10599864060003503,56,1052525787,False,True,True,distance,[],0.34037368314742966,0.4973082302911522,0.40438193448096915
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4655141830444336,,0.07700207582760013,0.06560096747827011,0.06560096747827011,0.0533574934571254,0.0533574934571254,0.0631040128205417,-0.027576689653697237,-0.058080624929945465,-0.03897779800302725,55,872572239,False,True,False,boundarymindist,[],0.1815808413088975,0.18928255988648568,0.17017973295956748
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.0032367706298828125,Matrix is not positive definite,,,,,,,,,,49,3950406464,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,7.506862163543701,,0.1613939864931267,0.17345244877238006,0.17345244877238006,0.10180895251909912,0.10180895251909912,0.14837619790513892,-0.038147893748055994,-0.11735955528467965,-0.026089431468802632,23,2594786686,False,True,True,distance,[],0.3609358667343094,0.46426445282943973,0.3729943290135628
yieldimprovement_intent2treat_explained,rdrobust,0.05879378318786621,,-0.0012255327290695147,-0.01898186088760617,-0.01898186088760617,0.042530733567882166,0.051752187870722825,0.042530733567882166,-0.08458423875818727,-0.12041428523537354,-0.10234056691672393,16,391085360,False,True,False,yieldimprovement,[],0.08213317330004824,0.08245056346016119,0.06437684514151158
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0018565654754638672,Matrix is not positive definite,,,,,,,,,,6,3271189345,False,True,True,distance,[],,,
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0019359588623046875,Matrix is not positive definite,,,,,,,,,,69,2829083382,False,True,True,distance,[],,,
boundarymindist_intent2treat_explained,oracle_neighbour,2.5987625122070312e-05,,0.10333333333333339,,,,,,,,,4,1966969161,False,True,False,boundarymindist,[],,,
distance_intent2treat_explained_subrule,rdrobust,0.00391077995300293,Matrix is not positive definite,,,,,,,,,,39,769159380,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained,rdflex_lgbm,2.1877830028533936,,0.06889158056227782,0.06814210376776657,0.06814210376776657,0.049387358989391505,0.049387358989391505,0.05841445044570389,-0.02790586434848001,-0.04634811528251276,-0.02865534114299126,77,2705478053,False,True,False,yieldimprovement,[],0.16568902547303566,0.1826323228180459,0.1649395486785244
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.45262742042541504,,0.026305254290061822,0.01417204055336091,0.01417204055336091,0.046655672805772125,0.046655672805772125,0.054608042704645116,-0.06513818408373635,-0.09285775641396876,-0.07727139782043727,8,153842668,False,False,False,boundarymindist,[],0.11774869266386,0.12120183752069058,0.10561547892715908
distance_fuzzy_explained,rdrobustnocovs,0.033849239349365234,,0.06738609418819623,0.07208524014899649,0.07208524014899649,0.03253061415487658,0.03948768287855537,0.03253061415487658,0.003627262049669233,-0.005309196125910964,0.008326408010469494,91,1334706736,True,True,False,distance,[],0.13114492632672323,0.14947967642390395,0.1358440722875235
boundarypoint,oracle_kernel,2.0381715297698975,,0.022279268459625114,,,,,,,,,64,3353729596,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_explained,oracle_kernel,1.9066121578216553,,0.13840046763995906,,,,,,,,,90,4221424199,False,True,False,boundarymindist,[],,,
boundarypoint,rdflex_local_linear,0.39639759063720703,Matrix is not positive definite,,,,,,,,,,92,237852112,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_explained,rdflex_stacking_lgbm,10.66443920135498,,0.09956778469761979,0.08646897565444298,0.08646897565444298,0.04759865168148501,0.04759865168148501,0.056126438180390655,0.006276141689242273,-0.023536821759636506,-0.006822667353934539,74,3519764357,False,True,False,boundarymindist,[],0.1928594277059973,0.19647477306852246,0.1797606186628205
boundarymindist_intent2treat_unexplained,rdflex_lgbm,2.1057517528533936,,0.04896895144275831,0.02676822340965826,0.02676822340965826,0.047209053359661024,0.047209053359661024,0.056095545550756784,-0.04355909288640693,-0.0831770255629511,-0.06575982091950698,31,157957547,False,False,False,boundarymindist,[],0.14149699577192354,0.1367134723822676,0.1192962677388235
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.45371031761169434,,0.028750305710136877,0.012031706515322912,0.012031706515322912,0.05230799374273811,0.05230799374273811,0.0605191879999568,-0.07377147812917634,-0.10658372233820104,-0.0904900773239903,81,2805854093,False,False,False,boundarymindist,[],0.13127208954945008,0.13064713536884687,0.11455349035463612
distance_fuzzy_explained,oracle_kernel,1.2860863208770752,,0.10862563637487826,,,,,,,,,31,157957547,True,True,False,distance,[],,,
boundarypoint,oracle_kernel,2.1817636489868164,,-0.013726305879179846,,,,,,,,,71,2835651271,True,True,False,boundarypoint,[],,,
distance_intent2treat_explained,rdflex_global_linear,0.47815728187561035,,0.06523165688905724,0.06291980154470724,0.06291980154470724,0.02360923113475301,0.02360923113475301,0.028196202583994457,0.018958414162259636,0.0076562599792828895,0.016646558817909628,53,1722995083,False,True,False,distance,[],0.11150489961585486,0.11818334311013158,0.10919304427150484
